Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Drybulb Temperature [C](Monthly),Environment:Site Outdoor Air Wetbulb Temperature [C](Hourly),MEETING:Zone Air Temperature [C](Hourly),MEETING:Zone Air Relative Humidity [%](Hourly),RDC:Zone Air Temperature [C](Hourly),RDC:Zone Air Relative Humidity [%](Hourly),RPLUS1:Zone Air Temperature [C](Hourly),RPLUS1:Zone Air Relative Humidity [%](Hourly),SS:Zone Air Temperature [C](Hourly),SS:Zone Air Relative Humidity [%](Hourly),HEATING SCHEDULE:Schedule Value [](Hourly),HIGH TEMP RADIANT SETPOINT:Schedule Value [](Hourly),MEETING THERMOSTAT SCHEDULE:Schedule Value [](Hourly),RDC THERMOSTAT SCHEDULE:Schedule Value [](Hourly),RPLUS1 THERMOSTAT SCHEDULE:Schedule Value [](Hourly),ALWAYS ON DISCRETE:Schedule Value [](Hourly),ALWAYS OFF DISCRETE:Schedule Value [](Hourly),ALWAYS ON CONTINUOUS:Schedule Value [](Hourly),ALWAYS ON:Schedule Value [](Hourly),COOLING SCHEDULE:Schedule Value [](Hourly),MEETING HIGH TEMP RADIANT:Zone Radiant HVAC Heating Rate [W](Hourly),MEETING HIGH TEMP RADIANT:Zone Radiant HVAC Heating Energy [J](Hourly),RDC HIGH TEMP RADIANT:Zone Radiant HVAC Heating Rate [W](Hourly),RDC HIGH TEMP RADIANT:Zone Radiant HVAC Heating Energy [J](Hourly),RPLUS1 HIGH TEMP RADIANT:Zone Radiant HVAC Heating Rate [W](Hourly),RPLUS1 HIGH TEMP RADIANT:Zone Radiant HVAC Heating Energy [J](Hourly),NaturalGas:Facility [J](TimeStep) 
 05/19  09:00:00,7.0,,5.996767437130558,21.176992204829553,32.520431403634795,20.964133698649626,32.94503190826241,21.34046790120957,32.196803606058126,17.090578979763418,41.9548422307639,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,2479.5856508977554,8926508.34323192,330.0811208160818,1188292.0349378944,6897.466933058244,24830880.959009677,38828534.819088325 
 05/19  10:00:00,9.5,,7.260969959192486,21.237657163600694,32.38142863088926,21.24121584664367,32.37435828693775,21.13901078016918,32.57808713326026,17.115508578638924,41.8702280182019,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,2268.240824386443,8165666.967791194,0.0,0.0,5076.500943650597,18275403.39714215,29378967.07214816 
 05/19  11:00:00,12.0,,8.865697703650266,21.204600597030634,32.461775348937515,21.738905609133187,31.41805561666932,21.126159709849226,32.61849264186901,17.14570784620884,41.809017852955975,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,1201.4557146697157,4325240.572810976,0.0,0.0,1920.6771219942075,6914437.639179147,12488531.346655691 
 05/19  12:00:00,12.0,,7.950505954586406,20.987627932612163,32.89728970862777,22.014084715872457,30.89326759830949,20.956387287543215,32.96053660280111,17.179555630321442,41.71949642742418,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,647.9642539923254,2332671.3143723714,0.0,0.0,69.81741440984985,251342.69187545945,2871126.6736087007 
 05/19  13:00:00,12.9,,8.722917770862745,21.034505620975274,32.790251339730546,22.324679749318303,30.303214550848445,21.212386873622542,32.43463195460994,17.212061245021275,41.61800203806669,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,340.81576810541407,1226936.7651794907,0.0,0.0,0.0,0.0,1363263.0724216562 
 05/19  14:00:00,13.0,,8.04958711241234,21.12159829197736,32.62562991511149,22.603639899623534,29.80286721832056,21.671931012677213,31.544209913322625,17.24686713340926,41.539578067711844,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/19  15:00:00,14.0,,8.878962781456641,21.56831699929684,31.746161947937605,22.75931451868891,29.523502923305145,21.929296285797996,31.052609398751652,17.274450120150814,41.468412978810186,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/19  16:00:00,14.5,,9.525145195683898,22.177979775289778,30.588250964404878,22.84099505393305,29.379735924120496,22.039271522244952,30.8471341150549,17.292974545634763,41.422803331992355,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/19  17:00:00,14.0,,8.418792960823309,22.592750925919376,29.823624110056418,22.762183904687745,29.51837819980672,21.952965814795828,31.007810317785232,17.306287787412906,41.384974359834985,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/19  18:00:00,13.0,,7.609505312013073,22.81166225450442,29.460574524546008,22.570187617729225,29.8953916016388,21.697619497275628,31.52793999565701,17.316011100471535,41.40263353238374,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/19  19:00:00,12.7,,7.476212709058714,22.67666429215984,29.710357433676805,22.349468164024177,30.306900020563283,21.4433164028394,32.03062321447918,17.32124403344658,41.39949449592502,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/19  20:00:00,11.0,,7.09421653705279,22.084157926000678,30.822356543149233,22.0801296138118,30.828534721221512,21.11976964231245,32.69448781980792,17.318826111574538,41.43286689864891,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/19  21:00:00,6.8,,4.131835670431705,21.0932648771011,32.78640237316304,21.604572621196738,31.77021503694577,20.550316509241526,33.896970233238676,17.301221715112238,41.520484402330446,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/19  22:00:00,7.1,,4.975354047007815,20.42355685090216,34.179979843191006,21.35681428046345,32.27111152025121,20.188305747697395,34.67917609168133,17.28272313348237,41.5906965323477,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/19  23:00:00,4.1,,2.361673525410776,19.72880039718801,35.70068769157301,21.043765486827162,32.91474733885704,19.785466759975414,35.57427083464986,17.25386889019,41.688756573775876,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/19  24:00:00,3.1,,1.8413932881065387,19.202674476134924,36.8855479003188,20.79293218690117,33.42455433086093,19.471598020624022,36.27258522770768,17.224009848502703,41.76548411250894,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/20  01:00:00,2.2,,1.2481104108213525,18.786598641291384,37.86631937789573,20.580861516556492,33.873676276636715,19.15943774899234,36.994926139329905,17.1856284635907,41.87901163900456,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/20  02:00:00,2.0,,1.247244241403714,18.47124827197689,38.627557607385114,20.405273376492943,34.248281179495336,18.88983436864716,37.62879064874051,17.152938708804733,41.97261569794984,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/20  03:00:00,1.7,,1.2065300542781898,18.190511397318566,39.320166786305755,20.243481655562153,34.59791736588988,18.644541296629374,38.21645603980082,17.124233344863963,42.05583253433409,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/20  04:00:00,1.5,,1.1951101065353624,17.905814467136793,40.037010929938376,20.07097562795593,34.97484233639134,18.389474040695948,38.83847261176797,17.096927267842634,42.135500870034534,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/20  05:00:00,1.4,,0.9743817051277172,17.647667504922445,40.70651651387339,19.90440605667026,35.3487567533138,18.138152144286046,39.46859212183966,17.072532529789452,42.2139837252419,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/20  06:00:00,2.0,,1.5632571584694968,17.5239794989546,41.06557424717392,20.048460407287028,35.06886567896334,18.288388351812948,39.136076792225,17.063355722572283,42.279760312469506,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/20  07:00:00,3.6,,3.4004885249796852,17.623313507182587,40.83221019191403,20.44547256901423,34.238921906282414,18.70603521443327,38.147942872625165,17.070519040397897,42.28460912620173,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/20  08:00:00,8.0,,6.056495629983224,17.97171477980027,39.96389960684785,21.105489399138293,32.89197914424926,19.099225916529885,37.23849830997385,17.08821301677793,42.25566569101311,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/20  09:00:00,10.0,,6.994457435574021,18.372422930372682,38.969164163889786,21.778710740348203,31.560663290457047,19.578920596252516,36.14188635138486,17.114987209891112,42.1831955744079,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/20  10:00:00,9.7,,5.701186601241218,18.700853433355615,38.180034541433855,22.191935156152116,30.7780668535505,20.014048725278478,35.183489142218434,17.141484211405547,42.11758634509235,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/20  11:00:00,14.0,,8.43700055335151,19.326322651698803,36.718352504729566,22.743744707947776,29.762733443924724,20.6636938549907,33.79990561739699,17.17577552257626,42.02367964697735,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/20  12:00:00,14.0,,8.43700055335151,19.788764363169836,35.67597946867866,22.941482114669824,29.406129408720616,21.057056306612544,32.98877617540255,17.21203195277691,41.92732761213857,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/20  13:00:00,15.3,,9.001305052869126,20.311673571700464,34.53512728259648,23.102912556386016,29.116718318891287,21.421683005091964,32.254736596023605,17.256522620420554,41.804346816249875,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/20  14:00:00,15.0,,9.367400901402986,20.73306534515664,33.65055572111636,23.2354439902977,28.886070227788338,21.65397961000301,31.801036774205137,17.291560160441534,41.714314841015046,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/20  15:00:00,15.0,,8.885637774691409,21.104160318775477,32.891196015076645,23.332175194804634,28.717788778850828,21.805817741754353,31.50721965315536,17.317220953719456,41.646659616028714,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/20  16:00:00,15.6,,9.363810920783116,21.47408416933635,32.158895043987236,23.39307399863621,28.61733114820323,21.881440882653216,31.36740200220308,17.34262518963218,41.5869785268884,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/20  17:00:00,15.0,,8.888641932310026,21.734866389757006,31.678090590239705,23.322553831717496,28.76535750531532,21.80112678851508,31.550088027260735,17.364404552171496,41.56724122855044,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/20  18:00:00,15.0,,9.726234927123643,21.871583556344728,31.41461761739818,23.16813757742625,29.034979625419215,21.61115793013816,31.918640409441924,17.37783624319584,41.53195706629316,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/20  19:00:00,13.8,,8.731821825345367,21.69679441460995,31.749651422553445,22.940743154318575,29.43513916585466,21.37535303515824,32.380578213781575,17.38037857063631,41.52233872200799,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/20  20:00:00,13.0,,8.396807351661291,21.28807213133105,32.58680268509782,22.698264524071913,29.900278143701666,21.094512814335495,32.97583780797825,17.37379001261437,41.58005731539679,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/20  21:00:00,8.6,,5.038594700722267,20.44595068438224,34.322326859549015,22.227876954325406,30.767539544839536,20.565322492290637,34.06813102883475,17.353086857833603,41.63283789635341,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/20  22:00:00,8.1,,5.130053784545261,19.924281910091246,35.45283951392598,22.004380401698583,31.195908016846573,20.2410559635886,34.76398176132647,17.329385418378493,41.70583662460774,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/20  23:00:00,7.0,,4.401598040912065,19.46815198245525,36.471679962891926,21.813955025812156,31.561257894785093,19.967804221293164,35.35744826748882,17.301129406488883,41.78128062231512,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/20  24:00:00,6.1,,3.829142449460373,19.071706204837263,37.38426717627645,21.61161975252959,31.954732291408323,19.716992565277142,35.912499488530244,17.275834407220554,41.84904001002933,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/21  01:00:00,5.2,,3.236269474390279,18.720357622404187,38.21425387520038,21.412122869083767,32.34775035271164,19.44937954730124,36.51512791054122,17.247032437340316,41.92580051486375,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/21  02:00:00,4.6,,2.9750855682824016,18.441157508477346,38.88601882835943,21.22927747946355,32.710698032829164,19.20127680140015,37.0814988580988,17.218112228203097,42.00047759813159,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/21  03:00:00,3.7,,2.5503987988830708,18.1909070406964,39.49954880521359,21.06298251639609,33.044724489920235,18.971695805284973,37.614502037196104,17.19092308936412,42.070698960868185,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/21  04:00:00,3.2,,2.4093556335094255,17.938069330085288,40.130113233061365,20.894020187487932,33.38773686790147,18.739096255796788,38.16295549609233,17.166572603295663,42.13305111788523,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/21  05:00:00,3.0,,2.544832077728316,17.66062847273977,40.832025826726266,20.695391135862607,33.793742095365374,18.478984080008484,38.78410121771695,17.14449632731099,42.18601500560913,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/21  06:00:00,3.0,,2.544832077728316,17.548986731911118,41.12071126276075,20.854494215241218,33.464288654389236,18.67265295929671,38.31650548432874,17.13715633118382,42.205631716949185,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/21  07:00:00,7.2,,6.193890809351866,17.71686346594177,40.70833369281403,21.355084114281517,32.46889557790824,19.2021445677018,37.090971917313,17.149801862376563,42.193198348737255,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/21  08:00:00,7.9,,5.966602773157675,17.952924802476176,40.126832270366094,21.945536355379623,31.331835847340606,19.63638921571482,36.11785568082486,17.17165942323321,42.15530819139735,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/21  09:00:00,12.0,,8.8784100327733,18.4001628031494,38.97714298507919,22.531350255991814,30.20436408314799,20.00116264191228,35.27522273537453,17.19821912548772,42.042760592395254,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/21  10:00:00,10.7,,6.750803799304878,18.71720485543343,38.19990195849117,22.925040117912502,29.48305262550508,20.400528759140514,34.40536536576295,17.22715307083267,41.95478239893002,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/21  11:00:00,15.0,,10.196358827192482,19.268896662949555,36.91808201657594,23.362770549023274,28.7213824990647,20.944078462190845,33.28194140705727,17.259606355128078,41.8801586282848,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/21  12:00:00,16.0,,9.810128910184874,19.84982799564204,35.574615186973006,23.7774092394234,27.985671932222832,21.569562050320805,31.998958421480438,17.29533769048019,41.74624020605858,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/21  13:00:00,16.2,,9.458102560747717,20.39824168280004,34.365412626723646,23.995383260106415,27.603197604229205,22.041623332222414,31.068379375183753,17.329221681656,41.629844259431536,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/21  14:00:00,16.0,,9.807450796371983,21.00642900964216,33.09104762657273,24.180295129716374,27.289654581444523,22.378151795512352,30.428158012336983,17.356300188243665,41.545133063418916,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/21  15:00:00,17.0,,9.814676136840195,21.598270997157623,31.910650244690416,24.368473947699663,26.982007076425006,22.637097980969028,29.95146571242193,17.384437317005386,41.468779164723955,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/21  16:00:00,17.0,,9.94482289170935,22.005203504553258,31.092104934347677,24.39082025157301,26.91674575811747,22.704222971343153,29.797220672789166,17.41312830510053,41.349121766072024,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/21  17:00:00,18.0,,10.580720100481377,22.51018470845234,30.15495111132752,24.41948862824192,26.8741294294405,22.725863017658767,29.762058567595737,17.444309294192266,41.27317397226071,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/21  18:00:00,17.0,,10.210491503524148,22.735159915472686,29.74437119306142,24.290882875201916,27.081148190026955,22.570322775509688,30.043440822385982,17.461926452490967,41.22600213208223,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/21  19:00:00,16.1,,10.008510980023718,22.8886381234443,29.44797350756007,24.143515094162808,27.302122177379996,22.394996825914834,30.343672739565196,17.47010528973311,41.17541044996082,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/21  20:00:00,15.0,,9.36219856482291,22.594058276378693,29.968784821249372,23.895793484837274,27.702080550855612,22.14288108094789,30.802605408662075,17.469616969679276,41.16287003108852,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/21  21:00:00,9.7,,5.980308637323213,21.45421601971506,32.13726482679181,23.295935464712667,28.72502704086675,21.481927582391155,32.0763506251047,17.451644904656675,41.21047829132211,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/21  22:00:00,9.3,,6.4581007309663265,20.819006858141556,33.41546844784542,23.05363635821757,29.154248943872645,21.117852619667342,32.80617244532356,17.429634728405688,41.27916005737761,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/21  23:00:00,6.4,,4.334345074962712,20.096526881836883,34.929644183554814,22.719329611820463,29.742350226949526,20.70833372623816,33.63318122221451,17.39036853220341,41.369536035995395,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/21  24:00:00,6.9,,5.273375996254092,19.67639663116734,35.83902578597056,22.547628192033827,30.044614079681423,20.460063383341762,34.141438512329984,17.359105785791563,41.43915230622507,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/22  01:00:00,8.1,,6.8934990787114945,19.38484609270098,36.482911804510564,22.442666806573595,30.227562080626008,20.27108300303226,34.53155464686658,17.330804130463978,41.500704845743336,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/22  02:00:00,7.6,,6.495836418650155,19.098857180324732,37.12864641360963,22.278376262728234,30.522772446001078,20.03738893626373,35.02484231519595,17.298561129086682,41.574000884610584,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/22  03:00:00,6.4,,5.344793589439907,18.763751140659238,37.90409369744875,22.060786385128836,30.921757753648397,19.76628300017233,35.609060899334914,17.270115579859826,41.63744763080781,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/22  04:00:00,3.3,,2.4363389002940488,18.33385299717662,38.92762553603385,21.734981373389147,31.53401183548857,19.391785440558294,36.437226477745924,17.23773834001438,41.71094735194552,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/22  05:00:00,3.0,,2.543581560438407,18.06029944725303,39.619488924992766,21.5488543158911,31.90904805783552,19.120329268722543,37.07480445737714,17.21093140766182,41.80049084900636,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/22  06:00:00,4.0,,3.1104175330162547,17.93765476882135,39.886954506367196,21.746877258787563,31.493789286471973,19.349959566043076,36.51201124771507,17.20315499977841,41.77978764883548,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/22  07:00:00,8.1,,6.313111137937907,18.172606751047717,39.31214816848493,22.378527361275243,30.31421265882763,20.004275833186362,35.07062039603354,17.219701564504845,41.74626015965205,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/22  08:00:00,10.0,,7.4504745255958875,21.405725659702046,32.17920268291265,23.029207215855486,29.135065246935387,21.048346581510206,32.87487271253649,17.239728163524745,41.68404118773116,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,2615.927864018835,9417340.310467806,0.0,0.0,2556.483683215119,9203341.259574432,20689646.188935824 
 05/22  09:00:00,12.0,,8.365613697752625,21.13431760125585,32.69926748203943,23.68152569062736,28.008564486225247,21.0823216268627,32.802776654485115,17.266222769708698,41.613369281629076,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,1458.1887683169025,5249479.5659408495,0.0,0.0,0.0,0.0,5832755.073267611 
 05/22  10:00:00,14.9,,9.746863630365716,21.18619281089611,32.564489586169906,24.4639863619066,26.696590925387998,21.557542164070508,31.832046362567645,17.302129526415573,41.47834425471841,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,832.8155408452511,2998135.947042904,0.0,0.0,0.0,0.0,3331262.1633810047 
 05/22  11:00:00,17.0,,9.79562725982876,21.025114793991627,32.85383645638364,25.091441063010585,25.688318880727834,22.403638871178067,30.20087759660098,17.33364353262196,41.35438402921573,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,405.39689944169777,1459428.837990112,0.0,0.0,0.0,0.0,1621587.597766791 
 05/22  12:00:00,19.0,,11.476431732147574,21.01236257610945,32.87763418348781,25.5101660825282,25.054918036739686,23.15714230730506,28.84970309220273,17.363627770356167,41.27436805055153,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/22  13:00:00,20.3,,11.712160734360356,21.64777872448229,31.580307685061584,25.875686809043366,24.483391128890446,23.82660003705191,27.669408945056556,17.392523886648284,41.1414248393025,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/22  14:00:00,22.0,,12.974377480473,22.600822610281234,29.78477862334324,26.213035307758254,23.98620938729166,24.404716426900798,26.71121185389108,17.414756752945525,41.060138000320386,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/22  15:00:00,22.0,,11.965929035903521,23.681646953182685,27.86761633045775,26.47215524176991,23.59618640914922,24.946968370107868,25.830090508604076,17.45051278628053,40.92305905126515,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/22  16:00:00,22.7,,12.457764475529743,24.82835948425596,25.99929897927884,26.619939299984846,23.375272035890514,25.25036030152706,25.349349488908636,17.487198115120933,40.79990130377661,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/22  17:00:00,23.0,,13.36692144991913,25.80715334385459,24.520870636254973,26.65850719059014,23.316230589364576,25.333012342293248,25.218382633948192,17.517502140951983,40.71145677713678,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/22  18:00:00,23.0,,13.362819208344714,26.312800071307635,23.7708133586581,26.630095643590757,23.329897673016,25.29024323012431,25.2551620363124,17.53978742111615,40.61004330362543,5.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
