Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Drybulb Temperature [C](Monthly),Environment:Site Outdoor Air Wetbulb Temperature [C](Hourly),MEETING:Zone Air Temperature [C](Hourly),MEETING:Zone Air Relative Humidity [%](Hourly),RDC:Zone Air Temperature [C](Hourly),RDC:Zone Air Relative Humidity [%](Hourly),RPLUS1:Zone Air Temperature [C](Hourly),RPLUS1:Zone Air Relative Humidity [%](Hourly),SS:Zone Air Temperature [C](Hourly),SS:Zone Air Relative Humidity [%](Hourly),HEATING SCHEDULE:Schedule Value [](Hourly),RDC THERMOSTAT SCHEDULE:Schedule Value [](Hourly),RPLUS1 THERMOSTAT SCHEDULE:Schedule Value [](Hourly),ALWAYS ON DISCRETE:Schedule Value [](Hourly),ALWAYS OFF DISCRETE:Schedule Value [](Hourly),ALWAYS ON CONTINUOUS:Schedule Value [](Hourly),ALWAYS ON:Schedule Value [](Hourly),COOLING SCHEDULE:Schedule Value [](Hourly),ADU RDC-AIR TERMINAL SINGLE DUCT CONSTANT VOLUME NO REHEAT 1:Zone Air Terminal Sensible Heating Rate [W](Hourly),ADU RPLUS1-AIR TERMINAL SINGLE DUCT CONSTANT VOLUME NO REHEAT 2:Zone Air Terminal Sensible Heating Rate [W](Hourly),FAN CONSTANT VOLUME 1:Fan Electricity Rate [W](Hourly),COIL HEATING DX SINGLE SPEED 1:Heating Coil Heating Rate [W](Hourly),COIL HEATING DX SINGLE SPEED 1:Heating Coil Electricity Rate [W](Hourly),COIL HEATING ELECTRIC 1:Heating Coil Heating Rate [W](Hourly),COIL HEATING ELECTRIC 1:Heating Coil Electricity Rate [W](Hourly),Electricity:Facility [J](TimeStep) 
 01/21  08:00:00,6.5,,4.503243743955503,8.944385263244857,71.69795130993056,5.000000000719699,19.203399294566005,4.098905074511614,20.453666273718714,11.766460038639435,59.37746893483339,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,26120158.80056615 
 01/21  09:00:00,6.6,,4.753817435256401,8.96867983341509,71.56067963126026,5.000000000229996,19.198116916888317,4.085078416668151,20.46791342853699,11.710156470482277,59.58240261328043,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,25646605.03599464 
 01/21  10:00:00,7.0,,4.8016061560900205,9.038688774037771,71.23185083985092,5.000000000073656,19.200464640300627,4.076451319180187,20.48282865511519,11.65620313536809,59.802614150849365,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,25352264.94202809 
 01/21  11:00:00,7.3,,4.744756071274915,9.134808154760318,70.74746932480033,5.000000000023631,19.194008400916786,4.070313540798367,20.484774336215867,11.605225425705719,59.98440128905155,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,25115030.48020134 
 01/21  12:00:00,7.8,,5.025019580840797,9.25964662788054,70.16158434588286,5.000000000007587,19.19596483709371,4.065307482237361,20.494070581269934,11.557997428756625,60.17826100839835,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,25044276.050338738 
 01/21  13:00:00,8.0,,5.884259687498437,9.379865759056809,69.59923089122701,5.000000000002438,19.19694305518217,4.062519348906725,20.499130915829255,11.514305327067206,60.355612452746975,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,24876207.169256575 
 01/21  14:00:00,8.3,,5.644155554179932,9.477021148584285,69.09275320566948,5.000000000000785,19.18226978385527,4.059679088509657,20.487551260833957,11.473341847045624,60.473268693932006,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,24640046.27088955 
 01/21  15:00:00,8.3,,6.159725170084126,9.311828255099838,69.8782693689962,5.000000000000255,19.18579136897373,4.0798653025116955,20.462266278007082,11.426735534460981,60.67136103419539,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,23680748.947436064 
 01/21  16:00:00,8.1,,6.478844991965066,9.275432768926871,70.05055209344037,5.000000000000082,19.18598701259142,4.0861030665605975,20.45350855463353,11.381650411708662,60.853487058911796,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,23402276.894058026 
 01/21  17:00:00,7.9,,5.454189918582777,9.211075845102956,70.34360833460018,5.000000000000026,19.182856714708347,4.088744049886561,20.44637716867396,11.334835213132932,61.03264131769124,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,22631615.912467666 
 01/21  18:00:00,7.5,,5.25763727112594,9.083635734169848,70.94731580322366,5.000000000000008,19.181878496619888,4.0742471819618835,20.46617077026797,11.286453463537619,61.22562201034643,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,21910427.39081204 
 01/21  19:00:00,7.4,,5.413562900728744,8.993051797965121,71.40875200483529,5.000000000000003,19.18892166685681,4.061894935297281,20.491464576111166,11.237060773495786,61.44909471268235,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,21403882.372730486 
 01/21  20:00:00,7.3,,5.2398133481216504,8.929224324743757,71.746577280314,5.000000000000001,19.196747411564495,4.0571034030071,20.50672558269565,11.186247608461937,61.68178322561621,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,20933126.08860591 
 01/21  21:00:00,7.2,,4.737318936330515,8.83192407310169,72.20826873309974,5.0,19.193617113681423,4.055193425378401,20.506134018652023,11.134006685326597,61.88597057165802,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,20421933.688698605 
 01/21  22:00:00,7.2,,5.713226240554377,8.865553085348202,72.03985489770889,4.999999999999999,19.192443571107432,4.048174588183919,20.51499752525521,11.084471832205155,62.08609072498905,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,20271684.435749844 
 01/21  23:00:00,7.3,,5.726962917061414,8.883714290047807,71.94412669266411,5.000000000000001,19.19048681579835,4.045167192516203,20.517242584261762,11.035845333869586,62.28063900985193,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,19969986.79933929 
 01/21  24:00:00,7.2,,5.632733320035093,8.855542012858086,72.06291277725457,4.999999999999999,19.18559604437435,4.045033042992205,20.512206516040077,10.987882548143503,62.46356510777606,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,19661342.406056717 
 01/22  01:00:00,7.0,,5.1239499673528615,8.77772997665925,72.4173095345095,4.999999999999999,19.178748517641274,4.047977463078791,20.50064249273367,10.939830944674044,62.64107793921444,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,19246118.7181459 
 01/22  02:00:00,6.7,,4.845254862522696,8.704005629366755,72.75057201129187,4.999999999999999,19.171118416424413,4.049624965960804,20.490113831139233,10.891886987970494,62.81615128729881,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,18886531.062288575 
 01/22  03:00:00,6.7,,5.003774349385332,8.680934326889156,72.84793594403472,4.999999999999999,19.16681425676362,4.049752122579224,20.485330580211773,10.844778091666553,62.999210396457194,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,18624239.935367092 
 01/22  04:00:00,6.8,,5.097079063140034,8.67665088787974,72.85939746157692,5.0,19.16427057102763,4.050113873826551,20.48209159744145,10.798455499674725,63.18537391529878,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,18383745.503279604 
 01/22  05:00:00,6.7,,5.0034034649486765,8.652559118054912,72.95675298249769,5.0,19.158596906114557,4.051563875814306,20.47394113377564,10.752744278416744,63.3592241976323,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,18126424.241168316 
 01/22  06:00:00,6.5,,4.579227336455225,8.581947086778744,73.2474341826062,5.0,19.143141060316886,4.053809302568084,20.454196043791466,10.70687605049585,63.5018340121734,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,17800420.454041313 
 01/22  07:00:00,6.3,,4.394048708617467,8.515693062006731,73.56056179102123,4.999999999999999,19.13883721896845,4.056133214463635,20.44625757238104,10.661357906215594,63.680412482856454,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,17512616.700894333 
 01/22  08:00:00,6.0,,4.271385895970962,8.468319295649387,73.8040399948394,4.999999999999998,19.140598011556964,4.058289833539673,20.445039552788455,10.616252770339491,63.878044536235535,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,17246027.29104618 
 01/22  09:00:00,5.5,,3.6543101392749016,8.379103036631516,74.27490722109012,4.999999999999999,19.146467320185316,4.0654429383916915,20.441030982046975,10.570485411250111,64.09294032369662,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,16909149.947381698 
 01/22  10:00:00,5.8,,3.8550225503046196,8.353932797956398,74.40799848058033,4.999999999999999,19.148032469152877,4.069828903724458,20.436402317857837,10.526252084125254,64.28759224099846,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,16804599.445668023 
 01/22  11:00:00,6.4,,4.32946470057623,8.409489969283937,74.16128260481773,4.999999999999998,19.15664078847447,4.071354964844822,20.443397370536434,10.48457208942068,64.49562602562848,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,16807692.36430956 
 01/22  12:00:00,6.5,,4.34168833591726,8.442451442077026,73.996376120359,4.999999999999998,19.15683643209541,4.07671377118245,20.435909658912408,10.444676266694696,64.66827522226578,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,16756332.471677689 
 01/22  13:00:00,6.6,,4.433158654750124,8.4715513688562,73.84970937063673,4.999999999999998,19.15664078847447,4.084084116278516,20.425120403971192,10.407089898889424,64.83011585313349,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,16790322.83625722 
 01/22  14:00:00,6.8,,6.114195795073738,8.66131097352123,72.90905788243782,5.0,19.157423044408397,4.0823340686018,20.428466516928825,10.375313567585897,64.97050933802711,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,17173144.17623489 
 01/22  15:00:00,6.3,,5.70265288465343,8.714921507913033,72.66122269637205,4.999999999999999,19.16172752261904,4.085412805219653,20.428636705018455,10.344479294886115,65.1191104216122,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,16950824.33771528 
 01/22  16:00:00,6.0,,5.48392366943629,8.655085189603774,72.96065972635614,5.0,19.16290106570378,4.087657491088634,20.426666320987128,10.313538745444852,65.25788491167536,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,16670948.11361868 
 01/22  17:00:00,5.3,,4.870138611592358,8.545528526275985,73.54025780981809,5.0,19.172291959353,4.091333799593718,20.431398714480803,10.280817357578316,65.43281840063622,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,16305134.105884232 
 01/22  18:00:00,5.0,,4.6463754512049675,8.466128065431429,73.93346389672224,5.0,19.171313741264544,4.0937357594884345,20.426908648830004,10.246383755823775,65.58028267379228,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,16038023.611734083 
 01/22  19:00:00,4.8,,4.4492422356494075,8.408399828491973,74.25084550211632,5.000000000000001,19.17835691150146,4.0968540117192855,20.429936868871433,10.210454939938701,65.76220227472632,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,15797943.498452576 
 01/22  20:00:00,4.7,,4.35069053790574,8.359546389700258,74.51796223371012,5.0,19.18363928917915,4.100186007855931,20.430780982633106,10.173800738960956,65.94180834095388,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,15596509.634692766 
 01/22  21:00:00,4.6,,4.251941273509021,8.312492472143575,74.69694037681298,4.999999999999999,19.16837940573119,4.103759020360105,20.409405160306104,10.136993882616324,66.05183743663395,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,15412556.814618034 
 01/22  22:00:00,4.7,,4.420693269695731,8.290822130317064,74.7863389725333,5.0,19.16309670932148,4.106021748507918,20.400537553924174,10.100932653865936,66.19321614174002,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,15290132.157794276 
 01/22  23:00:00,4.9,,4.618321807110246,8.291196915788179,74.71342938883521,5.000000000000001,19.144901852876117,4.107916078258957,20.37845586328052,10.065946963745402,66.28545737118165,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,15198799.828501914 
 01/22  24:00:00,5.1,,4.816030563478886,8.296582360774591,74.658630653524,5.000000000000001,19.1378586826392,4.11076827638598,20.366877739420445,10.032085125254373,66.41150973836862,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,15120694.86492803 
 01/23  01:00:00,5.7,,5.409168133090767,8.340734391089475,74.36816824565355,5.0,19.120642044282302,4.1125971785957525,20.34594135454179,10.00023712050261,66.49347811909733,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,15149808.135384524 
 01/23  02:00:00,6.5,,5.821007174447107,8.392741341641317,74.04164673121527,4.999999999999999,19.104012654440204,4.113500175721304,20.326956367432032,9.970087899671435,66.5699974116302,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,15178944.601099046 
 01/23  03:00:00,8.9,,7.82284268522552,8.571685460774184,73.10811128892492,5.0,19.0934475814231,4.098680855046561,20.33687618326391,9.944665323844818,66.64664352573723,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,15700587.74130573 
 01/23  04:00:00,7.2,,5.142024974444212,8.4495987062345,73.7135125427137,5.0,19.092860650570024,4.123228116979349,20.301213857552757,9.915146229008785,66.77660519322953,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,14960609.204744857 
 01/23  05:00:00,7.1,,5.13099790416289,8.343120626091117,74.22830224602232,4.999999999999998,19.08777423390175,4.136046679803201,20.277540480536484,9.88583351102465,66.89015612209955,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,14845120.995500084 
 01/23  06:00:00,6.8,,4.692568036848455,8.28349629984871,74.5149452578001,4.999999999999999,19.084057005103787,4.140344318079853,20.26747350686558,9.855614032250203,67.01281134486926,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,14649619.538405228 
 01/23  07:00:00,6.5,,4.89158895689231,8.275793412471952,74.53636429370076,5.0,19.079556884566966,4.143968463222154,20.257537961346102,9.825162077701806,67.13401410109373,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,14556510.032850567 
 01/23  08:00:00,5.7,,4.141134519947092,8.181669074792458,74.98946789468361,18.726443926349614,7.928169415994752,18.90677571125277,7.882476762051579,9.79491966321819,67.24764158169486,20.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,30356.147445747712,26062.49058544553,1861.9102397492572,39143.25944522293,8241.1561483712,16763.695172578122,16763.695172578122,96720341.61851487 
 01/23  09:00:00,5.5,,3.8780635982818774,8.123616542304704,75.2882257931789,19.97024877510839,7.128591186813778,20.99390128990588,6.692800119712778,9.767933393426112,67.37161866353415,20.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,42150.63825638901,35097.01958256219,1861.910239749256,39628.93730779154,8359.6511423201,36493.785467292255,36493.785467292255,168175248.65770185 
 01/23  10:00:00,5.5,,3.6502725592046925,8.087891846151887,75.44966317166444,19.995676619321422,7.11526788441639,21.564017275919134,6.4603646301282955,9.763450014244576,67.37252926368063,20.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,37249.31194036864,30078.826914485428,1861.9102397492563,39628.93730779155,8359.651142320101,26312.450153114733,26312.450153114733,131522441.52666274 
 01/23  11:00:00,5.5,,3.650382922230354,8.099889998072253,75.39660409494311,19.99954954085154,7.114364042837298,21.73803525059605,6.3926248544759705,9.795625515936067,67.23478146521215,20.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,34983.566054228664,27874.332773629878,1861.9102397492563,39628.93730779156,8359.651142320101,21515.052829689674,21515.052829689674,114251811.1623325 
 01/23  12:00:00,4.9,,4.261921164902488,8.184210637723782,75.06319982058368,19.999875547478904,7.12348941347262,21.799258514516335,6.377052018138883,9.862223294816008,67.02225086018898,20.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,32685.248708368028,25795.841978598728,1861.9102397492563,25323.83705364098,6741.972501663539,31382.312084059115,31382.312084059115,145150303.7716989 
 01/23  13:00:00,2.9,,2.3126981928667223,8.038375747640943,75.89148609903586,19.999965374720674,7.130967277834051,21.857070504432375,6.3612802496311005,9.941428029121552,66.73760863055139,20.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,31489.92203532125,24678.065481803933,1861.9102397492563,24943.104845989055,6674.285743734357,29444.740305299823,29444.740305299823,137931373.03962037 
 01/23  14:00:00,1.2,,0.776679152694452,7.774163515555466,77.32688897951941,19.999990309577896,7.136211213342065,21.89547780719689,6.351057424796185,10.0237406931034,66.41943171016858,20.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,30458.184537896894,23729.416498842376,1861.9102397492563,24091.412029983578,6588.36822245224,28288.54454491622,28288.54454491622,133459765.22562379 
 01/23  15:00:00,0.2,,-0.22065082106217057,7.617196172778212,78.21803422128387,19.999997272997806,7.1415357110714,21.915201070760062,6.348151822838723,10.107349680679839,66.09791339566058,20.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,29399.119822684723,22783.4299386785,1861.9102397492563,23732.438268194845,6553.305662533418,26616.05879095495,26616.05879095495,127312591.29565546 
 01/23  16:00:00,0.6,,-0.1513068280727829,7.723370590308702,77.69051227334025,19.99999922774631,7.144965139545259,21.943249073672,6.340338229101353,10.193672031815446,65.7487601638078,20.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,27916.074810718834,21458.11573078856,1861.9102397492563,24627.190614674255,6626.862765163821,22924.69231215138,22924.69231215138,114288477.54143205 
 01/23  17:00:00,0.9,,-0.12345028560111287,7.840936384405372,77.12049168459735,19.99999977979344,7.149636148554024,21.938956784121533,6.3461453623866,10.28308097861358,65.39955189106851,20.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,26862.02377667059,20550.372947740707,1861.9102397492563,25374.363458244698,6687.649776248879,20170.063876520795,20170.063876520795,104590648.41306815 
 01/23  18:00:00,0.9,,-0.3089722109338539,7.659318178724067,78.14009355207874,7.055334878844573,17.107233544740907,8.268231508357903,15.777162180410807,10.366353577685048,65.08458851504133,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492552,0.0,0.0,0.0,0.0,47708291.605078965 
 01/23  19:00:00,0.6,,-0.7619024208984527,7.4615988961107185,79.24723321549133,5.353754681828327,18.747537626112674,5.8609896920093325,18.11144653746959,10.446202632776535,64.77475043297784,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492566,0.0,0.0,0.0,0.0,34584055.269987494 
 01/23  20:00:00,0.1,,-0.8453777779665782,7.304525819114808,80.1682628461929,5.034275263865133,19.160149946757773,5.20148463700715,18.93854025662646,10.509898797041174,64.55248023066723,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.910239749256,0.0,0.0,0.0,0.0,30452693.461279005 
 01/23  21:00:00,1.5,,0.32647890595334206,7.298413063699129,80.24393582944849,5.001307836155305,19.214363621029353,4.985339127240644,19.235775932400774,10.549982170590988,64.41412200133674,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,28444794.41996046 
 01/23  22:00:00,0.7,,-0.302291896636215,7.179869157795675,80.92861939944741,5.000415108471197,19.222798448944076,4.872425622674298,19.3952452813039,10.555850741383464,64.41316750527713,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,26570248.693919092 
 01/23  23:00:00,0.2,,-0.8141955453989883,7.003045652503383,81.94177230253456,5.0001325916259995,19.229242117410976,4.791004210108467,19.51200071920858,10.533832491497446,64.52820112195764,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,25118663.232917614 
 01/23  24:00:00,-0.2,,-1.2446329107434824,6.850533536892558,82.82380157688432,5.000042601683624,19.233862770769903,4.725464439964436,19.60615538680249,10.49932164339573,64.69209545868617,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,23913683.253801905 
 01/24  01:00:00,-0.8,,-1.8715982186626192,6.953270953721565,82.23391518598085,5.0000138105830265,19.232140678212293,4.61571914580102,19.755390788044252,10.471078767542188,64.80821912329861,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,23381722.074245162 
 01/24  02:00:00,-0.8,,-2.1605452535611858,6.944696738977813,82.23462665206203,5.000004500430063,19.221001467234757,4.547084718665637,19.838994300823646,10.43275474127076,64.93656431885655,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,22430232.38677493 
 01/24  03:00:00,-1.1,,-2.4401075183562324,6.902152384476922,82.47102792511646,5.0000014772772845,19.220027084526166,4.486624861727304,19.922140233185363,10.38717508901487,65.13120606033605,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,21753399.64991474 
 01/24  04:00:00,-0.2,,-1.4828970234223255,6.949372471958507,82.15133250761536,5.000000490463274,19.207702815383904,4.42702030360578,19.992666272444957,10.343571216023726,65.27931570576348,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,21355051.727770604 
 01/24  05:00:00,-0.1,,-1.329607027897926,6.940562713533908,82.17005824733324,5.0000001636369,19.200464640300748,4.382287329785977,20.04788077953673,10.30115760602368,65.43993358457574,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,20721354.166350134 
 01/24  06:00:00,0.1,,-1.14632344559508,6.909237313062832,82.28490955677233,5.000000054900773,19.185987012591532,4.343028669954419,20.087974003457944,10.260004861953288,65.57073085571562,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,20173648.508055456 
 01/24  07:00:00,0.1,,-0.7268768951040459,6.84474536555153,82.60137984690346,5.000000018476651,19.174639682765388,4.318663905319603,20.110422516085215,10.220593122751424,65.70488605336602,5.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,0.0,0.0,1861.9102397492563,0.0,0.0,0.0,0.0,19540154.62412016 
 01/24  08:00:00,0.3,,-0.665247952397368,6.796745569019277,82.86083946061248,18.4857873210409,8.116152044605993,18.642626825304898,8.074210157575287,10.184440167375376,65.85324849211774,20.0,1.0,1.0,1.0,0.0,1.0,1.0,50.0,31707.344970287053,27267.071140821718,1861.9102397492543,25066.51292070731,6661.019231110625,33349.56297445793,33349.56297445793,151940975.20314416 
