Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Drybulb Temperature [C](Monthly),Environment:Site Outdoor Air Wetbulb Temperature [C](Hourly),MEETING:Zone Air Temperature [C](Hourly),MEETING:Zone Air Relative Humidity [%](Hourly),RDC:Zone Air Temperature [C](Hourly),RDC:Zone Air Relative Humidity [%](Hourly),RPLUS1:Zone Air Temperature [C](Hourly),RPLUS1:Zone Air Relative Humidity [%](Hourly),SS:Zone Air Temperature [C](Hourly),SS:Zone Air Relative Humidity [%](Hourly),HEATING SCHEDULE:Schedule Value [](Hourly),RDC THERMOSTAT SCHEDULE:Schedule Value [](Hourly),RPLUS1 THERMOSTAT SCHEDULE:Schedule Value [](Hourly),COOLING SCHEDULE:Schedule Value [](Hourly),ALWAYS ON DISCRETE:Schedule Value [](Hourly),ALWAYS OFF DISCRETE:Schedule Value [](Hourly),ALWAYS ON CONTINUOUS:Schedule Value [](Hourly),ALWAYS ON:Schedule Value [](Hourly),ADU RDC-AIR TERMINAL SINGLE DUCT CONSTANT VOLUME NO REHEAT 1:Zone Air Terminal Sensible Heating Rate [W](Hourly),ADU RPLUS1-AIR TERMINAL SINGLE DUCT CONSTANT VOLUME NO REHEAT 2:Zone Air Terminal Sensible Heating Rate [W](Hourly),FAN CONSTANT VOLUME 1:Fan Electricity Rate [W](Hourly),COIL HEATING DX SINGLE SPEED 1:Heating Coil Heating Rate [W](Hourly),COIL HEATING DX SINGLE SPEED 1:Heating Coil Electricity Rate [W](Hourly),COIL HEATING ELECTRIC 1:Heating Coil Heating Rate [W](Hourly),COIL HEATING ELECTRIC 1:Heating Coil Electricity Rate [W](Hourly),Electricity:Facility [J](TimeStep) 
 05/15  04:00:00,-0.6,,-1.165698442074981,17.315883546037362,41.404984256836215,22.262152582012007,22.577665644779213,21.96120813301932,22.995601839537006,23.626647543911368,28.045963801610988,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1172.974254883999,1443.996530549558,1861.9102397492563,317.4915376583803,115.3731324890997,0.0,0.0,7139317.739505901 
 05/15  05:00:00,1.0,,0.1564342509432363,17.067997612970956,42.01577316332925,22.054646183185415,22.841034187045253,21.719167960885727,23.31366597391086,23.544213658982912,28.156268364895126,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1043.9051428552216,1381.110288331587,1861.9102397492563,0.0,0.0,0.0,0.0,6702876.863097323 
 05/15  06:00:00,0.0,,-0.465180329910038,16.99794537740884,42.20059875435586,22.202275536314826,22.63531802043866,21.877427933785555,23.088167421218465,23.471211614261886,28.279034543161302,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,802.2379453968091,1156.5115525565216,1861.9102397492563,563.1051914375428,205.29874670114847,0.0,0.0,7479521.410102649 
 05/15  07:00:00,1.3,,0.3827691725639222,17.035809084684733,42.07490476901638,22.269507820192484,22.52971951034241,21.96513790182695,22.951524339177677,23.41625629723164,28.356418313197025,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,390.56100847591455,770.5491137901955,1861.9102397492563,0.0,0.0,0.0,0.0,7182068.681988814 
 05/15  08:00:00,3.5,,1.8005594086481627,17.28207355909305,41.40514166077254,22.60246372409193,22.068334165930892,22.186883104125176,22.63302356486944,23.38187275328589,28.402248800927758,20.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,220.88961537543926,781.2809994509341,1861.9102397492563,0.0,0.0,0.0,0.0,7054228.060550145 
 05/15  09:00:00,6.0,,2.687630800416629,17.698225278065962,40.289150596006564,23.092545870355174,21.40028246428934,22.57095435512956,22.087512977807968,23.366292804240487,28.399307355323856,20.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,8.132513143825175,635.4496807340726,1861.9102397492563,0.0,0.0,0.0,0.0,7274580.64563964 
 05/15  10:00:00,7.8,,3.62041866093018,18.105470935732193,39.25627772715172,23.58458732420958,20.76707031526682,23.079804152539133,21.40978759222977,23.37438846432802,28.376133410565302,20.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,0.0,538.9521882722439,1861.9102397492563,0.0,0.0,0.0,0.0,7354493.360216499 
 05/15  11:00:00,12.0,,6.785555278912715,18.806124917109468,37.545763765875435,24.194600958009367,20.00621776030463,23.769327114456946,20.524113469339948,23.408875638848805,28.297423041167555,20.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,0.0,467.65214846536355,1861.910239749256,0.0,0.0,0.0,0.0,7409738.667635103 
 05/15  12:00:00,13.0,,6.918475704407769,19.452009879224867,36.027605995182725,24.69175547938472,19.400136162742644,24.425249331090097,19.71218343785766,23.467036551098005,28.171433293392617,20.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,302.76742057768365,612.465158180904,1861.910239749256,202.65440629086004,49.8386513349314,0.0,0.0,7360908.172148492 
 05/15  13:00:00,14.7,,8.0038336513344,20.077321637858965,34.634004849023206,25.031842090927068,18.99775072144935,24.900453158876388,19.147294313048253,23.536849812930928,28.034676942429957,20.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,522.0267002967835,639.0321124830955,1861.910239749256,133.10826590432788,31.897311597734188,0.0,0.0,7164112.874502001 
 05/15  14:00:00,15.0,,8.851847695355888,20.6335495394583,33.45158225313999,25.22333334655711,18.775483263071408,25.159145496058322,18.847381483467743,23.606782803083533,27.90674058585087,20.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,583.958451689791,597.3533419565438,1861.9102397492563,0.0,0.0,0.0,0.0,7003877.478682439 
 05/15  15:00:00,15.0,,9.336752614667152,20.988161996461677,32.72828174180255,25.323208113373504,18.664249960721378,25.303901753270935,18.685709173309306,23.69218607462389,27.763553676985023,20.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,859.6107327677666,772.6338070856973,1861.9102397492563,0.0,0.0,0.0,0.0,6702876.863097323 
 05/15  16:00:00,15.2,,8.886350900598512,21.06889489352779,32.55113277140554,25.339959203876997,18.637025486860033,25.32463035461291,18.654021709700714,23.756806730439987,27.642964659200604,20.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1003.6294115786113,891.845202658834,1861.9102397492563,0.0,0.0,0.0,0.0,6702876.863097323 
 05/15  17:00:00,14.0,,10.859614812437062,20.103293435698756,34.57326420554359,24.768866360097487,19.29346241062919,24.88794266316614,19.15635566375195,23.757767067605755,27.65585150385507,20.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1754.1468557534063,1351.7575268086139,1861.910239749256,546.1762866150024,131.99622845792646,0.0,0.0,7178063.285545859 
 05/15  18:00:00,11.0,,8.823426205228747,19.366182694190304,36.185160832250105,24.102848125664202,20.077587096367363,24.279656610155563,19.865683821034022,23.73428389791042,27.694685099485625,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1815.6322585838798,1323.1298315495137,1861.910239749256,649.1702657664797,164.12523090252284,0.0,0.0,7478275.4514880115 
 05/15  19:00:00,10.7,,9.190033359343555,18.920973634003687,37.19070827044821,23.720680471106267,20.53656418360577,23.867965320031686,20.355407343007066,23.698109904907827,27.74566130136294,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1631.8736054786946,1205.7205328878367,1861.9102397492563,543.0184591634046,138.11397141382173,0.0,0.0,7440758.990400392 
 05/15  20:00:00,10.0,,8.879437503482087,18.534766239526448,38.11182799753982,23.479526491523742,20.843605908447334,23.58097007827124,20.716542454357622,23.635882937180494,27.858421890685,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1504.0292615919402,1159.943411947981,1861.9102397492563,325.85936117528416,84.10182531607697,0.0,0.0,7005643.4342352 
 05/15  21:00:00,10.0,,8.879437503482087,18.227477840743276,38.85334572347304,23.25150152145509,21.132438964292803,23.32377308394704,21.040405098902028,23.5677360734837,27.973045677732664,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1447.69057546752,1152.5011382034372,1861.9102397492563,314.6330218297898,81.21766400974896,0.0,0.0,6995260.453532419 
 05/15  22:00:00,9.3,,8.800157909771094,17.981566969100175,39.45838759084934,23.044566032730817,21.398456525625946,23.092616082422524,21.33634019171176,23.498388019157826,28.090223668741444,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1332.5995543363083,1087.098211870515,1861.9102397492563,0.0,0.0,0.0,0.0,6702876.863097323 
 05/15  23:00:00,9.0,,8.999996801900174,17.798587157068912,39.91768176451678,22.965417467334678,21.502321761018965,22.98583911952887,21.475752653098294,23.426949261761017,28.2129745873345,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1462.1646548849271,1238.6335017886825,1861.9102397492563,557.7875264575612,146.50804729110845,0.0,0.0,7230305.833345314 
 05/15  24:00:00,9.0,,8.999997935090885,17.648464608867272,40.25383875916264,22.80800304815957,21.684959620939807,22.80696075151011,21.686329915741283,23.363235935993785,28.291125532941848,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1270.5124762894231,1102.9428426614347,1861.9102397492563,0.0,0.0,0.0,0.0,6702876.863097323 
 05/16  01:00:00,9.3,,8.967605681479341,17.91521795411497,39.59990213781074,22.98653423961079,21.460956080700313,22.830919111532467,21.664208609547984,23.330184792458645,28.35987186985734,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,978.2593993616445,1068.9417160741652,1861.9102397492563,511.5450792015849,133.72366157597597,0.0,0.0,7184282.044770837 
 05/16  02:00:00,9.2,,8.868716353658955,17.97874567690878,39.433374897133845,22.949841425714308,21.50404674870798,22.74658148414885,21.770569642458394,23.289033042983107,28.42430008000348,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,764.3237818814699,951.0878065566361,1861.9102397492563,0.0,0.0,0.0,0.0,7038339.84178847 
 05/16  03:00:00,9.1,,8.769832306761874,17.876852754626142,39.678951116452716,22.8924695595349,21.574464605474546,22.68892008694547,21.842362747308552,23.23633006528566,28.509079631879835,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,936.7104751002383,1100.9483754306925,1861.9102397492563,0.0,0.0,0.0,0.0,6702876.863097323 
 05/16  04:00:00,9.0,,8.75354534818133,17.77596056865072,39.92332791989148,22.82643548475354,21.6562908288596,22.61303679043656,21.93845624382382,23.183039635199453,28.594870593474152,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,950.6703002682023,1127.028545168235,1861.9102397492563,0.0,0.0,0.0,0.0,6702876.863097323 
 05/16  05:00:00,9.0,,8.42165565023045,17.70301064237596,40.087550857988944,22.74152409056193,21.7573285370275,22.516185405699172,22.056990374728866,23.134380581575705,28.66496037370324,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,974.0852280973455,1164.2729316114742,1861.9102397492563,0.0,0.0,0.0,0.0,6702876.863097323 
 05/16  06:00:00,10.0,,9.401393119962151,17.720280191282917,40.04557225453721,22.781665370981905,21.70532347862715,22.57810006537645,21.97509850639659,23.095851731557577,28.73301521823951,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,760.2994396656521,948.0322910022903,1861.9102397492563,0.0,0.0,0.0,0.0,6702876.863097323 
 05/16  07:00:00,10.3,,9.782449564956185,17.811322275648227,39.81808398753946,22.887529537021255,21.567389779769766,22.715607387350577,21.79335266040991,23.06351426268755,28.790463010577362,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,669.2632356334442,824.2017627393558,1861.9102397492563,0.0,0.0,0.0,0.0,6702876.863097323 
 05/16  08:00:00,12.0,,10.895301242067253,18.034948437875123,39.259064310434105,22.999039436437574,21.420919013207822,22.816563007997335,21.659005175846737,23.041482667990863,28.82708937022359,20.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,486.72308145970953,680.9279813075783,1861.9102397492563,0.0,0.0,0.0,0.0,7081665.817780647 
 05/16  09:00:00,13.0,,10.772280638786919,18.294550321434205,38.583374441541025,23.099885486189237,21.268265986590855,22.926335558651978,21.492848729818512,23.030846004732833,28.81538363433004,20.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,518.9915199938331,696.2346477317111,1861.9102397492563,0.0,0.0,0.0,0.0,7037887.663219732 
 05/16  10:00:00,12.5,,11.089095795862837,18.08898847957699,39.07034196335723,22.91818834689398,21.495485539245813,22.882878412357428,21.541513197360185,23.004444125330618,28.85076539708487,20.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,990.9444262746366,909.2047002528985,1861.9102397492563,0.0,0.0,0.0,0.0,7032810.022720194 
 05/16  11:00:00,13.0,,11.858750558795188,18.06940882514279,39.09388743417991,22.925927620378364,21.471911032983837,22.930785708217076,21.465594406238978,22.97928336085914,28.876584821183588,20.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1150.1444901157017,990.2168111956861,1861.9102397492563,359.10902319647056,88.46218863094488,0.0,0.0,7021340.742168725 
 05/16  12:00:00,14.0,,12.822736933576753,18.26650954744876,38.57612591376775,22.979624267758354,21.38191197778181,22.971369419965832,21.392600927272696,22.96000085674907,28.88290200077555,20.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,913.0958025846892,803.318347658859,1861.9102397492563,0.0,0.0,0.0,0.0,6702876.863097323 
 05/16  13:00:00,14.7,,13.18845547035227,18.451050690372107,38.089990294369045,23.036193988934446,21.28529944523936,23.037486376603542,21.283635033248537,22.94290933621269,28.880889329550953,20.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,898.4246955088375,777.0501076983164,1861.9102397492563,0.0,0.0,0.0,0.0,6702876.863097323 
 05/16  14:00:00,16.0,,13.554161734801257,18.583973928877224,37.739333479903834,23.09060423436965,21.1958421745984,23.105322123758445,21.17698123555685,22.927609142517603,28.881089320267527,20.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,909.217150917621,767.3534179987807,1861.9102397492563,0.0,0.0,0.0,0.0,6702876.863097323 
 05/16  15:00:00,16.0,,12.991580027849206,18.56043635516725,37.75359166136848,23.07334488346943,21.194731582999086,23.095912244087227,21.165816824611035,22.911241716610746,28.878052227759927,20.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1036.744808533296,866.7730227829135,1861.9102397492563,0.0,0.0,0.0,0.0,6702876.863097323 
 05/16  16:00:00,14.8,,12.652313698515103,18.407307673787635,38.12319720121874,22.983588374360572,21.313259864215023,22.99407473675948,21.29973522605458,22.892299306073994,28.915398021125462,20.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1161.3884997490366,991.9772305789573,1861.9102397492563,0.0,0.0,0.0,0.0,6702876.863097323 
 05/16  17:00:00,15.0,,12.08057565152611,18.190955416996047,38.63762387123111,22.84244961919318,21.49246724078678,22.842533485045404,21.492357927516185,22.868177401894165,28.952594262133424,20.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1236.317033786128,1071.6990735923766,1861.9102397492563,0.0,0.0,0.0,0.0,6702876.863097323 
 05/16  18:00:00,14.0,,12.213025426742181,18.076599750455863,38.91872389511091,22.78636032838347,21.567005305004866,22.773885730356806,21.583323584428808,22.840237599368088,29.003457215748714,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1328.1344226053425,1169.1223110310377,1861.9102397492563,446.1058676292295,108.08355959857859,0.0,0.0,7091977.677652206 
 05/16  19:00:00,13.6,,11.733615412440505,18.030265560042217,39.034308786771426,22.653098071881644,21.743182882548577,22.64330146118315,21.756114676374526,22.807600538710403,29.062392753163973,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1205.969318209645,1059.4114263519855,1861.9102397492563,0.0,0.0,0.0,0.0,6702876.863097323 
 05/16  20:00:00,14.0,,11.696055682696732,17.958956926417233,39.20779298516939,22.572976953993454,21.848074013325064,22.551676484421197,21.87635649012703,22.77234177956956,29.12307798841291,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1337.1264736589412,1189.4433830690457,1861.9102397492563,403.4705048123532,97.78080322031916,0.0,0.0,7054887.754690472 
 05/16  21:00:00,13.0,,11.268514124903808,17.724007210091447,39.834776100901124,22.398161880719517,22.10495567203496,22.35755208300645,22.15961997676442,22.73318544297031,29.223438547595244,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1267.2816293591984,1156.2951211075729,1861.9102397492563,0.0,0.0,0.0,0.0,6702876.863097323 
 05/16  22:00:00,14.3,,11.33806688307215,17.522138502243518,40.38836755836249,22.31425081968742,22.241735515125836,22.25519502219235,22.321824054937476,22.691859539031523,29.327991351823385,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1404.6428690146533,1301.5577926173783,1861.9102397492563,561.6665107174828,135.32616905950619,0.0,0.0,7190051.071711546 
 05/16  23:00:00,14.0,,10.639214862850237,17.32289526722158,40.97572703700267,22.13045399612098,22.533643056641587,22.07072698321415,22.61582309622141,22.64644219686368,29.46330259084894,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1253.2845508349753,1171.291123293059,1861.9102397492563,0.0,0.0,0.0,0.0,6702876.863097323 
 05/16  24:00:00,11.0,,7.5688231332326765,16.8334791529286,42.267955891985935,21.80824330590186,22.981210461235428,21.79822101681643,22.995205277901583,22.590681343686967,29.563225748101992,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1479.3558942168424,1296.7426570222565,1861.9102397492563,367.8460847467744,93.33595587886971,0.0,0.0,7038886.304261254 
 05/17  01:00:00,10.4,,7.233238468092561,16.56701512922534,43.01080845241544,21.590068656010498,23.301844788257796,21.57700381555634,23.320480824446072,22.529606299193397,29.688675893412924,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1442.4425808937617,1269.0587833046259,1861.9102397492563,356.9922839925721,91.7240692383305,0.0,0.0,7033083.512355313 
 05/17  02:00:00,10.4,,7.328742005566733,16.861764826270772,42.22098727416015,21.744650185188256,23.08712380643273,21.574226460310697,23.32901042880799,22.49039877418432,29.765310579961827,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,998.1773490423406,1107.2254737883504,1861.9102397492563,492.59884045654957,126.44266555581329,0.0,0.0,7158070.459098251 
 05/17  03:00:00,10.2,,7.245027937710217,16.975566052946668,41.925453758481844,21.751504598891994,23.08197162616448,21.52584775431174,23.40277438391592,22.44688230059046,29.84998045514046,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,856.5337170407402,1062.8138353207544,1861.9102397492563,0.0,0.0,0.0,0.0,6702876.863097323 
 05/17  04:00:00,10.0,,7.159544011701852,16.37236072718796,43.575570482354784,21.388767466880708,23.605060376914626,21.30316261910081,23.72902811397037,22.371327302904838,29.993334571108093,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1419.5639443349833,1352.1713065965373,1861.9102397492563,355.10149834090515,91.6100057921306,0.0,0.0,7032672.883948993 
 05/17  05:00:00,12.0,,8.855978886674897,16.252247326550822,43.95148190036038,21.256633907965934,23.820508148409566,21.159348219322926,23.963152585220588,22.308726285403534,30.137823336039492,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1255.4554448272038,1226.4755341838566,1861.9102397492563,399.2440290008625,99.9126096797835,0.0,0.0,7062562.257944544 
 05/17  06:00:00,11.0,,8.821666947549204,16.28369572853576,43.86162705561144,21.214534193919782,23.881136256672022,21.114727311976747,24.02790938355901,22.25828024347289,30.229255510859225,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,992.2675309925162,1001.8842703164917,1861.9102397492563,0.0,0.0,0.0,0.0,6702876.863097323 
 05/17  07:00:00,10.9,,9.10206953159268,16.335909185311753,43.71543103214642,21.251312140023614,23.827061778103374,21.17422451601704,23.940046817913306,22.215423521463155,30.307927716477955,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,861.2293890165047,856.038867863716,1861.9102397492563,0.0,0.0,0.0,0.0,6702876.863097323 
 05/17  08:00:00,13.0,,10.26577155525036,16.528983125348873,43.18475638528137,21.427134184798557,23.573541902051378,21.30296797018228,23.75364178845442,22.17927634832744,30.377225150716136,20.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,650.8863980160457,740.4959958036927,1861.9102397492563,0.0,0.0,0.0,0.0,6702876.863097323 
 05/17  09:00:00,15.0,,11.084867061967914,16.790044043319043,42.47309708811835,21.597274657285297,23.32876907707336,21.42655052920805,23.573899869487132,22.152704060716403,30.42581279393555,20.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,372.3688113130993,565.1106092624968,1861.9102397492563,0.0,0.0,0.0,0.0,7192842.316162127 
 05/17  10:00:00,12.4,,8.80219641673877,16.733964759752578,42.61282826241061,21.67789008344968,23.20756888710437,21.558881571792337,23.37714933256223,22.129087080908764,30.461164532470047,20.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,492.43347420206294,595.8064377172844,1861.9102397492563,0.0,0.0,0.0,0.0,7169383.170774078 
 05/17  11:00:00,15.0,,10.627697688011649,16.96279815286765,42.00997596236876,21.925539726850907,22.86545548944528,21.822924091437695,23.009164467211225,22.121585717025813,30.483559187400804,20.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,330.1605900066201,431.8604995822639,1861.9102397492563,0.0,0.0,0.0,0.0,7036033.001982156 
 05/17  12:00:00,16.3,,11.867303031555652,17.770808014177604,39.92022209938922,22.651674641640092,21.877155031780198,22.45213959625722,22.143417063327952,22.151788051907317,30.425016387884526,20.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,73.16230143815295,249.94399318692797,1861.910239749256,0.0,0.0,0.0,0.0,7467885.077183429 
 05/17  13:00:00,17.6,,13.24108406041855,17.959881131265785,39.43924004591863,22.848133811821228,21.614499498620354,22.820852193214606,21.65028738200359,22.165980171973217,30.396522548633868,20.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,707.2402676716292,651.8553844473238,1861.9102397492563,342.0543640995827,77.93856988158261,0.0,0.0,7427841.9942956325 
 05/17  14:00:00,18.0,,12.82555742351676,18.25225514543141,38.72699076519107,22.919502172697275,21.52455273844366,23.000786449244675,21.41887406126962,22.19040899187078,30.356007827486405,20.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,865.2396885046315,634.757993631727,1861.9102397492563,0.0,0.0,0.0,0.0,6702876.863097323 
 05/17  15:00:00,17.0,,11.852034346731088,18.578104324581414,37.94259323513708,22.974002490098048,21.45276202037889,23.108098218402432,21.279402351517884,22.21674048792499,30.30612411618762,20.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1017.4417331329105,691.7599612290853,1861.9102397492563,0.0,0.0,0.0,0.0,6702876.863097323 
 05/17  16:00:00,16.5,,11.430263654495658,18.958470306355796,37.05560568989702,22.97591838253162,21.453129851657955,23.13722586257383,21.244765497971436,22.24193272209786,30.263714892802025,20.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1110.116151067739,733.4852646243578,1861.9102397492563,0.0,0.0,0.0,0.0,6702876.863097323 
 05/17  17:00:00,16.0,,11.49027246818098,19.244540124817263,36.42268308862579,22.908348239178217,21.5546085263573,23.05155744026531,21.368538899306778,22.26152372074977,30.2466059324654,20.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1226.3264883494676,859.917803357122,1861.9102397492563,0.0,0.0,0.0,0.0,6702876.863097323 
 05/17  18:00:00,16.0,,11.49027246818098,19.332789994271334,36.22302618414653,22.797144323927803,21.700354362514986,22.90213499122666,21.562722481900586,22.275764876629474,30.220396898257327,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1288.2046707199877,967.8015664820309,1861.9102397492563,0.0,0.0,0.0,0.0,6702876.863097323 
 05/17  19:00:00,14.2,,10.821797759621091,19.05553540251492,36.85294580338925,22.67631420763404,21.85907755233103,22.753119610152527,21.757465301619877,22.28033748615164,30.210744347310982,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1486.0018902721922,1179.2806005488076,1861.9102397492563,394.0959974527359,95.20788055762407,0.0,0.0,7045625.23310477 
 05/17  20:00:00,12.0,,10.32734049707856,18.582023779961837,37.96112215430246,22.43024802303867,22.18835663181906,22.476008177942205,22.12673357995549,22.27225350621739,30.225614669610422,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1458.4948379094953,1199.4921828219858,1861.9102397492563,317.3784327287464,79.2970262692761,0.0,0.0,6988346.157666717 
 05/17  21:00:00,13.0,,10.77396914507945,18.215430877552755,38.844816630816354,22.230367328119193,22.460676275291597,22.235194066928898,22.45409627669516,22.252033805687294,30.26408693188385,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1359.2904876122038,1171.5792463591918,1861.9102397492563,288.14981445433904,70.87943766995349,0.0,0.0,6958042.838709156 
 05/17  22:00:00,12.7,,10.195715382862485,17.876462526418997,39.70400631854465,22.035492164742216,22.74162140758168,22.023952964659777,22.757627354788582,22.22054937222353,30.33899159722404,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1319.9805687396642,1160.7258791176353,1861.9102397492563,256.1108002070066,63.32849694229601,0.0,0.0,6930859.452089589 
 05/17  23:00:00,10.2,,7.713914466277061,17.361125011057183,40.99417893358154,21.74022148716935,23.142523270804986,21.760171087594824,23.114279344782393,22.171431769137094,30.41301171201873,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1471.8859016891197,1247.7312064734538,1861.9102397492563,352.2748931740924,90.58400358940257,0.0,0.0,7028979.276019173 
 05/17  24:00:00,9.9,,7.440218532986985,17.055709614263247,41.79342323859071,21.51512901116994,23.463287990257648,21.523905903132473,23.450696931949636,22.11690569197053,30.514218928029855,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1380.9416791360272,1184.743662926294,1861.9102397492563,301.0651241711124,77.86015284324232,0.0,0.0,6983173.413332995 
 05/18  01:00:00,11.3,,10.220147112226533,17.130758510281115,41.56086142759336,21.46567280602253,23.5150522299061,21.403940107956416,23.604153514998632,22.07247473166905,30.571799446620883,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1030.4900036215215,980.9870645514654,1861.9102397492563,0.0,0.0,0.0,0.0,6702876.863097323 
 05/18  02:00:00,11.3,,10.127801006418279,17.374261301352863,40.88201238408064,21.58659405958963,23.316884639681074,21.40241696543454,23.581342332246578,22.04485645469775,30.590872755126046,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,752.4304254423,913.6950114298062,1861.9102397492563,0.0,0.0,0.0,0.0,6702876.863097323 
 05/18  03:00:00,11.3,,10.127262074588854,17.36818241351733,40.85434351137749,21.622417425021254,23.241156303666685,21.40376878402145,23.55437618541934,22.011717689590355,30.620243102337184,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,798.657188950582,1002.692231583848,1861.9102397492563,0.0,0.0,0.0,0.0,6702876.863097323 
 05/18  04:00:00,11.3,,10.034501444482585,17.0021782625644,41.76902880351598,21.404204591019127,23.52911011700563,21.283320983813447,23.704030161290277,21.955226461507813,30.69365839015117,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1188.307032858385,1201.751193126589,1861.9102397492563,203.79045905265411,51.576696372687195,0.0,0.0,6888552.970038997 
 05/18  05:00:00,11.0,,9.8379440099714,16.805197648083393,42.262452855864154,21.22063446205465,23.77789542145101,21.121349849244147,23.923260738565308,21.9021204749064,30.77071814567549,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1141.334552338376,1130.3758937134014,1861.9102397492563,0.0,0.0,0.0,0.0,6702876.863097323 
 05/18  06:00:00,12.0,,10.323893412314607,16.79235904750757,42.293864436445766,21.19826690055613,23.808837119364803,21.07923462639105,23.98349029493089,21.85778612976144,30.8518897807948,5.0,4.0,4.0,50.0,1.0,0.0,1.0,1.0,1177.9499393650283,1190.1448020252958,1861.9102397492563,409.80020630251363,102.54690071130048,0.0,0.0,7072045.705658005 
